pincode,Districtname,statename,infected,L1-High-Infection-Danger,L2-Moderate-Infection-Danger
415705,Ratnagiri,MAHARASHTRA,0,0,0
415706,Ratnagiri,MAHARASHTRA,0,0,0
415708,Ratnagiri,MAHARASHTRA,0,0,0
415709,Ratnagiri,MAHARASHTRA,0,0,0
415710,Ratnagiri,MAHARASHTRA,0,0,0
415711,Ratnagiri,MAHARASHTRA,0,0,0
415712,Ratnagiri,MAHARASHTRA,0,0,0
415713,Ratnagiri,MAHARASHTRA,0,0,0
415714,Ratnagiri,MAHARASHTRA,0,0,0
415715,Satara,MAHARASHTRA,0,0,0
415716,Ratnagiri,MAHARASHTRA,0,0,0
415717,Ratnagiri,MAHARASHTRA,0,0,0
415718,Ratnagiri,MAHARASHTRA,0,0,0
415719,Ratnagiri,MAHARASHTRA,0,0,0
415720,Ratnagiri,MAHARASHTRA,0,0,0
415722,Ratnagiri,MAHARASHTRA,0,0,0
415724,Ratnagiri,MAHARASHTRA,0,0,0
415726,Ratnagiri,MAHARASHTRA,0,0,0
415727,Ratnagiri,MAHARASHTRA,0,0,0
415728,Ratnagiri,MAHARASHTRA,0,0,0
415729,Ratnagiri,MAHARASHTRA,0,0,0
415730,Ratnagiri,MAHARASHTRA,0,0,0
415801,Ratnagiri,MAHARASHTRA,0,0,0
415802,Ratnagiri,MAHARASHTRA,0,0,0
415803,Ratnagiri,MAHARASHTRA,0,0,0
415804,Ratnagiri,MAHARASHTRA,0,0,0
415805,Ratnagiri,MAHARASHTRA,0,0,0
415806,Ratnagiri,MAHARASHTRA,0,0,0
415807,Ratnagiri,MAHARASHTRA,0,0,0
416001,Kolhapur,MAHARASHTRA,0,0,0
416002,Kolhapur,MAHARASHTRA,0,0,0
416003,Kolhapur,MAHARASHTRA,0,0,0
416004,Kolhapur,MAHARASHTRA,0,0,0
416005,Kolhapur,MAHARASHTRA,0,0,0
416006,Kolhapur,MAHARASHTRA,0,0,0
416007,Kolhapur,MAHARASHTRA,0,0,0
416008,Kolhapur,MAHARASHTRA,0,0,0
416010,Kolhapur,MAHARASHTRA,0,0,0
416011,Kolhapur,MAHARASHTRA,0,0,0
416012,Kolhapur,MAHARASHTRA,0,0,0
416013,Kolhapur,MAHARASHTRA,0,0,0
416101,Kolhapur,MAHARASHTRA,0,0,0
416102,Kolhapur,MAHARASHTRA,0,0,0
416103,Kolhapur,MAHARASHTRA,0,0,0
416104,Kolhapur,MAHARASHTRA,0,0,0
416105,Kolhapur,MAHARASHTRA,0,0,0
416106,Kolhapur,MAHARASHTRA,0,0,0
416107,Kolhapur,MAHARASHTRA,0,0,0
416108,Kolhapur,MAHARASHTRA,0,0,0
416109,Kolhapur,MAHARASHTRA,0,0,0
416110,Kolhapur,MAHARASHTRA,0,0,0
416111,Kolhapur,MAHARASHTRA,0,0,0
416112,Kolhapur,MAHARASHTRA,0,0,0
416113,Kolhapur,MAHARASHTRA,0,0,0
416114,Kolhapur,MAHARASHTRA,0,0,0
416115,Kolhapur,MAHARASHTRA,0,0,0
416116,Kolhapur,MAHARASHTRA,0,0,0
416118,Kolhapur,MAHARASHTRA,0,0,0
416119,Kolhapur,MAHARASHTRA,0,0,0
416120,Kolhapur,MAHARASHTRA,0,0,0
416121,Kolhapur,MAHARASHTRA,0,0,0
416122,Kolhapur,MAHARASHTRA,0,0,0
416143,Kolhapur,MAHARASHTRA,0,0,0
416144,Kolhapur,MAHARASHTRA,0,0,0
416146,Kolhapur,MAHARASHTRA,0,0,0
416201,Kolhapur,MAHARASHTRA,0,0,0
416202,Kolhapur,MAHARASHTRA,0,0,0
416203,Kolhapur,MAHARASHTRA,0,0,0
416204,Kolhapur,MAHARASHTRA,0,0,0
416205,Kolhapur,MAHARASHTRA,0,0,0
416206,Kolhapur,MAHARASHTRA,0,0,0
416207,Kolhapur,MAHARASHTRA,0,0,0
416208,Kolhapur,MAHARASHTRA,0,0,0
416209,Kolhapur,MAHARASHTRA,0,0,0
416210,Kolhapur,MAHARASHTRA,0,0,0
416211,Kolhapur,MAHARASHTRA,0,0,0
416212,Kolhapur,MAHARASHTRA,0,0,0
416213,Kolhapur,MAHARASHTRA,0,0,0
416214,Kolhapur,MAHARASHTRA,0,0,0
416215,Kolhapur,MAHARASHTRA,0,0,0
416216,Kolhapur,MAHARASHTRA,0,0,0
416218,Kolhapur,MAHARASHTRA,0,0,0
416219,Kolhapur,MAHARASHTRA,0,0,0
416220,Kolhapur,MAHARASHTRA,0,0,0
416221,Kolhapur,MAHARASHTRA,0,0,0
416223,Kolhapur,MAHARASHTRA,0,0,0
416229,Kolhapur,MAHARASHTRA,0,0,0
416230,Kolhapur,MAHARASHTRA,0,0,0
416231,Kolhapur,MAHARASHTRA,0,0,0
416232,Kolhapur,MAHARASHTRA,0,0,0
416234,Kolhapur,MAHARASHTRA,0,0,0
416235,Kolhapur,MAHARASHTRA,0,0,0
416236,Kolhapur,MAHARASHTRA,0,0,0
416301,Sangli,MAHARASHTRA,0,0,0
416302,Sangli,MAHARASHTRA,0,0,0
416303,Sangli,MAHARASHTRA,0,0,0
416304,Sangli,MAHARASHTRA,0,0,0
416305,Sangli,MAHARASHTRA,0,0,0
416306,Sangli,MAHARASHTRA,0,0,0
416307,Sangli,MAHARASHTRA,0,0,0
416308,Sangli,MAHARASHTRA,0,0,0
416309,Sangli,MAHARASHTRA,0,0,0
416310,Sangli,MAHARASHTRA,0,0,0
416311,Sangli,MAHARASHTRA,0,0,0
416312,Sangli,MAHARASHTRA,0,0,0
416313,Sangli,MAHARASHTRA,0,0,0
416314,Sangli,MAHARASHTRA,0,0,0
416315,Sangli,MAHARASHTRA,0,0,0
416316,Sangli,MAHARASHTRA,0,0,0
416401,Sangli,MAHARASHTRA,0,0,0
416402,Sangli,MAHARASHTRA,0,0,0
416403,Sangli,MAHARASHTRA,0,0,0
416404,Sangli,MAHARASHTRA,0,0,0
416405,Sangli,MAHARASHTRA,0,0,0
416406,Sangli,MAHARASHTRA,0,0,0
416407,Sangli,MAHARASHTRA,0,0,0
416408,Sangli,MAHARASHTRA,0,0,0
416409,Sangli,MAHARASHTRA,0,0,0
416410,Sangli,MAHARASHTRA,0,0,0
416411,Sangli,MAHARASHTRA,0,0,0
416412,Sangli,MAHARASHTRA,0,0,0
416413,Sangli,MAHARASHTRA,0,0,0
416414,Sangli,MAHARASHTRA,0,0,0
416415,Sangli,MAHARASHTRA,0,0,0
416416,Sangli,MAHARASHTRA,0,0,0
416417,Sangli,MAHARASHTRA,0,0,0
416418,Sangli,MAHARASHTRA,0,0,0
416419,Sangli,MAHARASHTRA,0,0,0
416420,Sangli,MAHARASHTRA,0,0,0
416436,Sangli,MAHARASHTRA,0,0,0
416437,Sangli,MAHARASHTRA,0,0,0
416501,Kolhapur,MAHARASHTRA,0,0,0
416502,Kolhapur,MAHARASHTRA,0,0,0
416503,Kolhapur,MAHARASHTRA,0,0,0
416504,Kolhapur,MAHARASHTRA,0,0,0
416505,Kolhapur,MAHARASHTRA,0,0,0
416506,Kolhapur,MAHARASHTRA,0,0,0
416507,Kolhapur,MAHARASHTRA,0,0,0
416508,Kolhapur,MAHARASHTRA,0,0,0
416509,Kolhapur,MAHARASHTRA,0,0,0
416510,Sindhudurg,MAHARASHTRA,0,0,0
416511,Sindhudurg,MAHARASHTRA,0,0,0
416512,Sindhudurg,MAHARASHTRA,0,0,0
416513,Sindhudurg,MAHARASHTRA,0,0,0
416514,Sindhudurg,MAHARASHTRA,0,0,0
416515,Sindhudurg,MAHARASHTRA,0,0,0
416516,Sindhudurg,MAHARASHTRA,0,0,0
416517,Sindhudurg,MAHARASHTRA,0,0,0
416518,Sindhudurg,MAHARASHTRA,0,0,0
416519,Sindhudurg,MAHARASHTRA,0,0,0
416520,Sindhudurg,MAHARASHTRA,0,0,0
416521,Sindhudurg,MAHARASHTRA,0,0,0
416522,Sindhudurg,MAHARASHTRA,0,0,0
416523,Sindhudurg,MAHARASHTRA,0,0,0
416524,Sindhudurg,MAHARASHTRA,0,0,0
416525,Sindhudurg,MAHARASHTRA,0,0,0
416526,Kolhapur,MAHARASHTRA,0,0,0
416527,Kolhapur,MAHARASHTRA,0,0,0
416528,Sindhudurg,MAHARASHTRA,0,0,0
416529,Sindhudurg,MAHARASHTRA,0,0,0
416531,Sindhudurg,MAHARASHTRA,0,0,0
416534,Sindhudurg,MAHARASHTRA,0,0,0
416549,Sindhudurg,MAHARASHTRA,0,0,0
416550,Sindhudurg,MAHARASHTRA,0,0,0
416551,Kolhapur,MAHARASHTRA,0,0,0
416552,Kolhapur,MAHARASHTRA,0,0,0
416601,Sindhudurg,MAHARASHTRA,0,0,0
416602,Sindhudurg,MAHARASHTRA,0,0,0
416603,Sindhudurg,MAHARASHTRA,0,0,0
416604,Sindhudurg,MAHARASHTRA,0,0,0
416605,Sindhudurg,MAHARASHTRA,0,0,0
416606,Sindhudurg,MAHARASHTRA,0,0,0
416608,Sindhudurg,MAHARASHTRA,0,0,0
416609,Sindhudurg,MAHARASHTRA,0,0,0
416610,Sindhudurg,MAHARASHTRA,0,0,0
416611,Sindhudurg,MAHARASHTRA,0,0,0
416612,Sindhudurg,MAHARASHTRA,0,0,0
416613,Sindhudurg,MAHARASHTRA,0,0,0
416614,Sindhudurg,MAHARASHTRA,0,0,0
416615,Sindhudurg,MAHARASHTRA,0,0,0
416616,Sindhudurg,MAHARASHTRA,0,0,0
416620,Sindhudurg,MAHARASHTRA,0,0,0
416623,Sindhudurg,MAHARASHTRA,0,0,0
416626,Sindhudurg,MAHARASHTRA,0,0,0
416628,Sindhudurg,MAHARASHTRA,0,0,0
416630,Sindhudurg,MAHARASHTRA,0,0,0
416632,Sindhudurg,MAHARASHTRA,0,0,0
416701,Ratnagiri,MAHARASHTRA,0,0,0
416702,Ratnagiri,MAHARASHTRA,0,0,0
416703,Sindhudurg,MAHARASHTRA,0,0,0
416704,Ratnagiri,MAHARASHTRA,0,0,0
416705,Ratnagiri,MAHARASHTRA,0,0,0
416707,Ratnagiri,MAHARASHTRA,0,0,0
416709,Ratnagiri,MAHARASHTRA,0,0,0
416712,Ratnagiri,MAHARASHTRA,0,0,0
416713,Ratnagiri,MAHARASHTRA,0,0,0
416801,Sindhudurg,MAHARASHTRA,0,0,0
416803,Sindhudurg,MAHARASHTRA,0,0,0
416804,Sindhudurg,MAHARASHTRA,0,0,0
416805,Sindhudurg,MAHARASHTRA,0,0,0
416806,Sindhudurg,MAHARASHTRA,0,0,0
416807,Sindhudurg,MAHARASHTRA,0,0,0
416810,Sindhudurg,MAHARASHTRA,0,0,0
416811,Sindhudurg,MAHARASHTRA,0,0,0
416812,Sindhudurg,MAHARASHTRA,0,0,0
416813,Sindhudurg,MAHARASHTRA,0,0,0
421001,Thane,MAHARASHTRA,0,0,0
421002,Thane,MAHARASHTRA,0,0,0
421004,Thane,MAHARASHTRA,0,0,0
421005,Thane,MAHARASHTRA,0,0,0
421101,Thane,MAHARASHTRA,0,0,0
421102,Thane,MAHARASHTRA,0,0,0
421103,Thane,MAHARASHTRA,0,0,0
421201,Thane,MAHARASHTRA,0,0,0
421202,Thane,MAHARASHTRA,0,0,0
421203,Thane,MAHARASHTRA,0,0,0
421204,Thane,MAHARASHTRA,0,0,0
421301,Thane,MAHARASHTRA,0,0,0
421302,Thane,MAHARASHTRA,0,0,0
421303,Thane,MAHARASHTRA,0,0,0
421305,Thane,MAHARASHTRA,0,0,0
421306,Thane,MAHARASHTRA,0,0,0
421308,Thane,MAHARASHTRA,0,0,0
421311,Thane,MAHARASHTRA,0,0,0
421312,Thane,MAHARASHTRA,0,0,0
421401,Thane,MAHARASHTRA,0,0,0
421402,Thane,MAHARASHTRA,0,0,0
421403,Thane,MAHARASHTRA,0,0,0
421501,Thane,MAHARASHTRA,0,0,0
421502,Thane,MAHARASHTRA,0,0,0
421503,Thane,MAHARASHTRA,0,0,0
421505,Thane,MAHARASHTRA,0,0,0
421506,Thane,MAHARASHTRA,0,0,0
421601,Thane,MAHARASHTRA,0,0,0
421602,Thane,MAHARASHTRA,0,0,0
421603,Thane,MAHARASHTRA,0,0,0
421605,Thane,MAHARASHTRA,0,0,0
422001,Nashik,MAHARASHTRA,0,0,0
422002,Nashik,MAHARASHTRA,0,0,0
422003,Nashik,MAHARASHTRA,0,0,0
422004,Nashik,MAHARASHTRA,0,0,0
422005,Nashik,MAHARASHTRA,0,0,0
422006,Nashik,MAHARASHTRA,0,0,0
422007,Nashik,MAHARASHTRA,0,0,0
422008,Nashik,MAHARASHTRA,0,0,0
422009,Nashik,MAHARASHTRA,0,0,0
422010,Nashik,MAHARASHTRA,0,0,0
422011,Nashik,MAHARASHTRA,0,0,0
422012,Nashik,MAHARASHTRA,0,0,0
422013,Nashik,MAHARASHTRA,0,0,0
422101,Nashik,MAHARASHTRA,0,0,0
422102,Nashik,MAHARASHTRA,0,0,0
422103,Nashik,MAHARASHTRA,0,0,0
422104,Nashik,MAHARASHTRA,0,0,0
422105,Nashik,MAHARASHTRA,0,0,0
422112,Nashik,MAHARASHTRA,0,0,0
422113,Nashik,MAHARASHTRA,0,0,0
422201,Nashik,MAHARASHTRA,0,0,0
422202,Nashik,MAHARASHTRA,0,0,0
422203,Nashik,MAHARASHTRA,0,0,0
422204,Nashik,MAHARASHTRA,0,0,0
422205,Nashik,MAHARASHTRA,0,0,0
422206,Nashik,MAHARASHTRA,0,0,0
422207,Nashik,MAHARASHTRA,0,0,0
422208,Nashik,MAHARASHTRA,0,0,0
422209,Nashik,MAHARASHTRA,0,0,0
422210,Nashik,MAHARASHTRA,0,0,0
422211,Nashik,MAHARASHTRA,0,0,0
422212,Nashik,MAHARASHTRA,0,0,0
422213,Nashik,MAHARASHTRA,0,0,0
422214,Nashik,MAHARASHTRA,0,0,0
422215,Nashik,MAHARASHTRA,0,0,0
422221,Nashik,MAHARASHTRA,0,0,0
422222,Nashik,MAHARASHTRA,0,0,0
422301,Nashik,MAHARASHTRA,0,0,0
422302,Nashik,MAHARASHTRA,0,0,0
422303,Nashik,MAHARASHTRA,0,0,0
422304,Nashik,MAHARASHTRA,0,0,0
422305,Nashik,MAHARASHTRA,0,0,0
422306,Nashik,MAHARASHTRA,0,0,0
422308,Nashik,MAHARASHTRA,0,0,0
422401,Nashik,MAHARASHTRA,0,0,0
422402,Nashik,MAHARASHTRA,0,0,0
422403,Nashik,MAHARASHTRA,0,0,0
422501,Nashik,MAHARASHTRA,0,0,0
422502,Nashik,MAHARASHTRA,0,0,0
422601,Ahmed Nagar,MAHARASHTRA,0,0,0
422602,Ahmed Nagar,MAHARASHTRA,0,0,0
422603,Ahmed Nagar,MAHARASHTRA,0,0,0
422604,Ahmed Nagar,MAHARASHTRA,0,0,0
422605,Ahmed Nagar,MAHARASHTRA,0,0,0
422606,Nashik,MAHARASHTRA,0,0,0
422608,Ahmed Nagar,MAHARASHTRA,0,0,0
422610,Ahmed Nagar,MAHARASHTRA,0,0,0
422611,Ahmed Nagar,MAHARASHTRA,0,0,0
422620,Ahmed Nagar,MAHARASHTRA,0,0,0
422622,Ahmed Nagar,MAHARASHTRA,0,0,0
423101,Nashik,MAHARASHTRA,0,0,0
423102,Nashik,MAHARASHTRA,0,0,0
423104,Nashik,MAHARASHTRA,0,0,0
423105,Nashik,MAHARASHTRA,0,0,0
423106,Nashik,MAHARASHTRA,0,0,0
423107,Ahmed Nagar,MAHARASHTRA,0,0,0
423108,Nashik,MAHARASHTRA,0,0,0
423109,Ahmed Nagar,MAHARASHTRA,0,0,0
423110,Nashik,MAHARASHTRA,0,0,0
423111,Nashik,MAHARASHTRA,0,0,0
423117,Nashik,MAHARASHTRA,0,0,0
423201,Nashik,MAHARASHTRA,0,0,0
423202,Nashik,MAHARASHTRA,0,0,0
423203,Nashik,MAHARASHTRA,0,0,0
423204,Nashik,MAHARASHTRA,0,0,0
423205,Nashik,MAHARASHTRA,0,0,0
423206,Nashik,MAHARASHTRA,0,0,0
423208,Nashik,MAHARASHTRA,0,0,0
423212,Nashik,MAHARASHTRA,0,0,0
423213,Nashik,MAHARASHTRA,0,0,0
423301,Nashik,MAHARASHTRA,0,0,0
423302,Nashik,MAHARASHTRA,0,0,0
423303,Nashik,MAHARASHTRA,0,0,0
423401,Nashik,MAHARASHTRA,0,0,0
423402,Nashik,MAHARASHTRA,0,0,0
423403,Nashik,MAHARASHTRA,0,0,0
423501,Nashik,MAHARASHTRA,0,0,0
423502,Nashik,MAHARASHTRA,0,0,0
423601,Ahmed Nagar,MAHARASHTRA,0,0,0
423602,Ahmed Nagar,MAHARASHTRA,0,0,0
423603,Ahmed Nagar,MAHARASHTRA,0,0,0
423604,Ahmed Nagar,MAHARASHTRA,0,0,0
423605,Ahmed Nagar,MAHARASHTRA,0,0,0
423607,Ahmed Nagar,MAHARASHTRA,0,0,0
423701,Aurangabad,MAHARASHTRA,0,0,0
423702,Aurangabad,MAHARASHTRA,0,0,0
423703,Aurangabad,MAHARASHTRA,0,0,0
424001,Dhule,MAHARASHTRA,0,0,0
424002,Dhule,MAHARASHTRA,0,0,0
424004,Dhule,MAHARASHTRA,0,0,0
424005,Dhule,MAHARASHTRA,0,0,0
424006,Dhule,MAHARASHTRA,0,0,0
424101,Jalgaon,MAHARASHTRA,0,0,0
424102,Jalgaon,MAHARASHTRA,0,0,0
424103,Jalgaon,MAHARASHTRA,0,0,0
424104,Jalgaon,MAHARASHTRA,0,0,0
424105,Jalgaon,MAHARASHTRA,0,0,0
424106,Jalgaon,MAHARASHTRA,0,0,0
424107,Jalgaon,MAHARASHTRA,0,0,0
424108,Jalgaon,MAHARASHTRA,0,0,0
424109,Nashik,MAHARASHTRA,0,0,0
424119,Jalgaon,MAHARASHTRA,0,0,0
424201,Jalgaon,MAHARASHTRA,0,0,0
424202,Jalgaon,MAHARASHTRA,0,0,0
424203,Jalgaon,MAHARASHTRA,0,0,0
424204,Jalgaon,MAHARASHTRA,0,0,0
424205,Jalgaon,MAHARASHTRA,0,0,0
424206,Jalgaon,MAHARASHTRA,0,0,0
424207,Jalgaon,MAHARASHTRA,0,0,0
424208,Jalgaon,MAHARASHTRA,0,0,0
424301,Dhule,MAHARASHTRA,0,0,0
424302,Dhule,MAHARASHTRA,0,0,0
424303,Dhule,MAHARASHTRA,0,0,0
424304,Dhule,MAHARASHTRA,0,0,0
424305,Dhule,MAHARASHTRA,0,0,0
424306,Dhule,MAHARASHTRA,0,0,0
424307,Dhule,MAHARASHTRA,0,0,0
424308,Dhule,MAHARASHTRA,0,0,0
424309,Dhule,MAHARASHTRA,0,0,0
424310,Dhule,MAHARASHTRA,0,0,0
424311,Dhule,MAHARASHTRA,0,0,0
424318,Dhule,MAHARASHTRA,0,0,0
425001,Jalgaon,MAHARASHTRA,0,0,0
425002,Jalgaon,MAHARASHTRA,0,0,0
425003,Jalgaon,MAHARASHTRA,0,0,0
425004,Jalgaon,MAHARASHTRA,0,0,0
425101,Jalgaon,MAHARASHTRA,0,0,0
425102,Jalgaon,MAHARASHTRA,0,0,0
425103,Jalgaon,MAHARASHTRA,0,0,0
425104,Jalgaon,MAHARASHTRA,0,0,0
425105,Jalgaon,MAHARASHTRA,0,0,0
425107,Jalgaon,MAHARASHTRA,0,0,0
425108,Jalgaon,MAHARASHTRA,0,0,0
425109,Jalgaon,MAHARASHTRA,0,0,0
425110,Jalgaon,MAHARASHTRA,0,0,0
425111,Jalgaon,MAHARASHTRA,0,0,0
425112,Jalgaon,MAHARASHTRA,0,0,0
425113,Jalgaon,MAHARASHTRA,0,0,0
425114,Jalgaon,MAHARASHTRA,0,0,0
425115,Jalgaon,MAHARASHTRA,0,0,0
425116,Jalgaon,MAHARASHTRA,0,0,0
425201,Jalgaon,MAHARASHTRA,0,0,0
425203,Jalgaon,MAHARASHTRA,0,0,0
425301,Jalgaon,MAHARASHTRA,0,0,0
425302,Jalgaon,MAHARASHTRA,0,0,0
425303,Jalgaon,MAHARASHTRA,0,0,0
425304,Jalgaon,MAHARASHTRA,0,0,0
425305,Jalgaon,MAHARASHTRA,0,0,0
425306,Jalgaon,MAHARASHTRA,0,0,0
425307,Jalgaon,MAHARASHTRA,0,0,0
425308,Jalgaon,MAHARASHTRA,0,0,0
425309,Jalgaon,MAHARASHTRA,0,0,0
425310,Jalgaon,MAHARASHTRA,0,0,0
425311,Jalgaon,MAHARASHTRA,0,0,0
425327,Jalgaon,MAHARASHTRA,0,0,0
425401,Jalgaon,MAHARASHTRA,0,0,0
425402,Jalgaon,MAHARASHTRA,0,0,0
425403,Dhule,MAHARASHTRA,0,0,0
425404,Dhule,MAHARASHTRA,0,0,0
425405,Dhule,MAHARASHTRA,0,0,0
425406,Dhule,MAHARASHTRA,0,0,0
425407,Dhule,MAHARASHTRA,0,0,0
425408,Dhule,MAHARASHTRA,0,0,0
425409,Nandurbar,MAHARASHTRA,0,0,0
425410,Nandurbar,MAHARASHTRA,0,0,0
425411,Nandurbar,MAHARASHTRA,0,0,0
425412,Nandurbar,MAHARASHTRA,0,0,0
425413,Dhule,MAHARASHTRA,0,0,0
425414,Nandurbar,MAHARASHTRA,0,0,0
425415,Nandurbar,MAHARASHTRA,0,0,0
425416,Nandurbar,MAHARASHTRA,0,0,0
425417,Nandurbar,MAHARASHTRA,0,0,0
425418,Nandurbar,MAHARASHTRA,0,0,0
425419,Nandurbar,MAHARASHTRA,0,0,0
425420,Jalgaon,MAHARASHTRA,0,0,0
425421,Dhule,MAHARASHTRA,0,0,0
425422,Nandurbar,MAHARASHTRA,0,0,0
425423,Nandurbar,MAHARASHTRA,0,0,0
425424,Nandurbar,MAHARASHTRA,0,0,0
425426,Nandurbar,MAHARASHTRA,0,0,0
425427,Dhule,MAHARASHTRA,0,0,0
425428,Dhule,MAHARASHTRA,0,0,0
425432,Nandurbar,MAHARASHTRA,0,0,0
425442,Nandurbar,MAHARASHTRA,0,0,0
425444,Nandurbar,MAHARASHTRA,0,0,0
425452,Nandurbar,MAHARASHTRA,0,0,0
425501,Jalgaon,MAHARASHTRA,0,0,0
425502,Jalgaon,MAHARASHTRA,0,0,0
425503,Jalgaon,MAHARASHTRA,0,0,0
425504,Jalgaon,MAHARASHTRA,0,0,0
425505,Jalgaon,MAHARASHTRA,0,0,0
425506,Jalgaon,MAHARASHTRA,0,0,0
425507,Jalgaon,MAHARASHTRA,0,0,0
425508,Jalgaon,MAHARASHTRA,0,0,0
425524,Jalgaon,MAHARASHTRA,0,0,0
431001,Aurangabad,MAHARASHTRA,0,0,0
431002,Aurangabad,MAHARASHTRA,0,0,0
431003,Aurangabad,MAHARASHTRA,0,0,0
431004,Aurangabad,MAHARASHTRA,0,0,0
431005,Aurangabad,MAHARASHTRA,0,0,0
431006,Aurangabad,MAHARASHTRA,0,0,0
431007,Aurangabad,MAHARASHTRA,0,0,0
431008,Aurangabad,MAHARASHTRA,0,0,0
431009,Aurangabad,MAHARASHTRA,0,0,0
431010,Aurangabad,MAHARASHTRA,0,0,0
431101,Aurangabad,MAHARASHTRA,0,0,0
431102,Aurangabad,MAHARASHTRA,0,0,0
431103,Aurangabad,MAHARASHTRA,0,0,0
431104,Aurangabad,MAHARASHTRA,0,0,0
431105,Jalna,MAHARASHTRA,0,0,0
431106,Aurangabad,MAHARASHTRA,0,0,0
431107,Aurangabad,MAHARASHTRA,0,0,0
431109,Aurangabad,MAHARASHTRA,0,0,0
431110,Aurangabad,MAHARASHTRA,0,0,0
431111,Aurangabad,MAHARASHTRA,0,0,0
431112,Aurangabad,MAHARASHTRA,0,0,0
431113,Aurangabad,MAHARASHTRA,0,0,0
431114,Aurangabad,MAHARASHTRA,0,0,0
431115,Aurangabad,MAHARASHTRA,0,0,0
431116,Aurangabad,MAHARASHTRA,0,0,0
431117,Aurangabad,MAHARASHTRA,0,0,0
431118,Aurangabad,MAHARASHTRA,0,0,0
431120,Aurangabad,MAHARASHTRA,0,0,0
431121,Jalna,MAHARASHTRA,0,0,0
431122,Beed,MAHARASHTRA,0,0,0
431123,Beed,MAHARASHTRA,0,0,0
431124,Beed,MAHARASHTRA,0,0,0
431125,Beed,MAHARASHTRA,0,0,0
431126,Beed,MAHARASHTRA,0,0,0
431127,Beed,MAHARASHTRA,0,0,0
431128,Beed,MAHARASHTRA,0,0,0
431129,Beed,MAHARASHTRA,0,0,0
431130,Beed,MAHARASHTRA,0,0,0
431131,Beed,MAHARASHTRA,0,0,0
431132,Jalna,MAHARASHTRA,0,0,0
431133,Aurangabad,MAHARASHTRA,0,0,0
431134,Aurangabad,MAHARASHTRA,0,0,0
431135,Aurangabad,MAHARASHTRA,0,0,0
431136,Aurangabad,MAHARASHTRA,0,0,0
431137,Aurangabad,MAHARASHTRA,0,0,0
431142,Beed,MAHARASHTRA,0,0,0
431143,Beed,MAHARASHTRA,0,0,0
431144,Beed,MAHARASHTRA,0,0,0
431147,Aurangabad,MAHARASHTRA,0,0,0
431148,Aurangabad,MAHARASHTRA,0,0,0
431150,Aurangabad,MAHARASHTRA,0,0,0
431151,Aurangabad,MAHARASHTRA,0,0,0
431153,Beed,MAHARASHTRA,0,0,0
431154,Aurangabad,MAHARASHTRA,0,0,0
431202,Jalna,MAHARASHTRA,0,0,0
431203,Jalna,MAHARASHTRA,0,0,0
431204,Jalna,MAHARASHTRA,0,0,0
431205,Jalna,MAHARASHTRA,0,0,0
431206,Jalna,MAHARASHTRA,0,0,0
431207,Jalna,MAHARASHTRA,0,0,0
431208,Jalna,MAHARASHTRA,0,0,0
431209,Jalna,MAHARASHTRA,0,0,0
431211,Jalna,MAHARASHTRA,0,0,0
431212,Jalna,MAHARASHTRA,0,0,0
431213,Jalna,MAHARASHTRA,0,0,0
431214,Jalna,MAHARASHTRA,0,0,0
431215,Jalna,MAHARASHTRA,0,0,0
431401,Parbhani,MAHARASHTRA,0,0,0
431402,Parbhani,MAHARASHTRA,0,0,0
431501,Hingoli,MAHARASHTRA,0,0,0
431502,Jalna,MAHARASHTRA,0,0,0
431503,Jalna,MAHARASHTRA,0,0,0
431504,Jalna,MAHARASHTRA,0,0,0
431505,Parbhani,MAHARASHTRA,0,0,0
431506,Parbhani,MAHARASHTRA,0,0,0
431507,Jalna,MAHARASHTRA,0,0,0
431508,Parbhani,MAHARASHTRA,0,0,0
431509,Hingoli,MAHARASHTRA,0,0,0
431510,Parbhani,MAHARASHTRA,0,0,0
431511,Parbhani,MAHARASHTRA,0,0,0
431512,Hingoli,MAHARASHTRA,0,0,0
431513,Hingoli,MAHARASHTRA,0,0,0
431514,Parbhani,MAHARASHTRA,0,0,0
431515,Beed,MAHARASHTRA,0,0,0
431516,Parbhani,MAHARASHTRA,0,0,0
431517,Beed,MAHARASHTRA,0,0,0
431518,Beed,MAHARASHTRA,0,0,0
431519,Beed,MAHARASHTRA,0,0,0
431520,Beed,MAHARASHTRA,0,0,0
431521,Parbhani,MAHARASHTRA,0,0,0
431522,Latur,MAHARASHTRA,0,0,0
431523,Beed,MAHARASHTRA,0,0,0
431530,Beed,MAHARASHTRA,0,0,0
431536,Parbhani,MAHARASHTRA,0,0,0
431537,Parbhani,MAHARASHTRA,0,0,0
431540,Parbhani,MAHARASHTRA,0,0,0
431541,Parbhani,MAHARASHTRA,0,0,0
431542,Hingoli,MAHARASHTRA,0,0,0
431601,Nanded,MAHARASHTRA,0,0,0
431602,Nanded,MAHARASHTRA,0,0,0
431603,Nanded,MAHARASHTRA,0,0,0
431604,Nanded,MAHARASHTRA,0,0,0
431605,Nanded,MAHARASHTRA,0,0,0
431606,Nanded,MAHARASHTRA,0,0,0
431701,Hingoli,MAHARASHTRA,0,0,0
431702,Hingoli,MAHARASHTRA,0,0,0
431703,Hingoli,MAHARASHTRA,0,0,0
431704,Nanded,MAHARASHTRA,0,0,0
431705,Hingoli,MAHARASHTRA,0,0,0
